RequestNumber,Index Name,INDEX_NAME,Date,Open,High,Low,Close,Date_2
His63865831593827869200,,Nifty 50,15-Jun-20,9919.35,9943.35,9726.35,9813.7,15/06/2020
His63865831593827869200,,Nifty 50,16-Jun-20,10014.8,10046.15,9728.5,9914,16/06/2020
His63865831593827869200,,Nifty 50,17-Jun-20,9876.7,10003.6,9833.8,9881.15,17/06/2020
His63865831593827869200,,Nifty 50,18-Jun-20,9863.25,10111.2,9845.05,10091.65,18/06/2020
His63865831593827869200,,Nifty 50,19-Jun-20,10119,10272.4,10072.65,10244.4,19/06/2020
His63865831593827869200,,Nifty 50,22-Jun-20,10318.75,10393.65,10277.6,10311.2,22/06/2020
His63865831593827869200,,Nifty 50,23-Jun-20,10347.95,10484.7,10301.75,10471,23/06/2020
His63865831593827869200,,Nifty 50,24-Jun-20,10529.25,10553.15,10281.95,10305.3,24/06/2020
His63865831593827869200,,Nifty 50,25-Jun-20,10235.55,10361.8,10194.5,10288.9,25/06/2020
His63865831593827869200,,Nifty 50,26-Jun-20,10378.9,10409.85,10311.25,10383,26/06/2020
His63865831593827869200,,Nifty 50,29-Jun-20,10311.95,10337.95,10223.6,10312.4,29/06/2020
His63865831593827869200,,Nifty 50,30-Jun-20,10382.6,10401.05,10267.35,10302.1,30/06/2020
His63865831593827869200,,Nifty 50,1-Jul-20,10323.8,10447.05,10299.6,10430.05,1/7/2020
His63865831593827869200,,Nifty 50,2-Jul-20,10493.05,10598.2,10485.55,10551.7,2/7/2020
His63865831593827869200,,Nifty 50,3-Jul-20,10614.95,10631.3,10562.65,10607.35,3/7/2020
His63865831593827869200,,Nifty 50,6-Jul-20,10723.85,10811.4,10695.1,10763.65,6/7/2020
His63865831593827869200,,Nifty 50,7-Jul-20,10802.85,10813.8,10689.7,10799.65,7/7/2020
His63865831593827869200,,Nifty 50,8-Jul-20,10818.65,10847.85,10676.55,10705.75,8/7/2020
His63865831593827869200,,Nifty 50,9-Jul-20,10755.55,10836.85,10733,10813.45,9/7/2020
His63865831593827869200,,Nifty 50,10-Jul-20,10764.1,10819.4,10713,10768.05,10/7/2020
His63865831593827869200,,Nifty 50,13-Jul-20,10851.85,10894.05,10756.05,10802.7,13/07/2020
His63865831593827869200,,Nifty 50,14-Jul-20,10750.85,10755.65,10562.9,10607.35,14/07/2020
His63865831593827869200,,Nifty 50,15-Jul-20,10701,10827.45,10577.75,10618.2,15/07/2020
His63865831593827869200,,Nifty 50,16-Jul-20,10706.2,10755.3,10595.2,10739.95,16/07/2020
His63865831593827869200,,Nifty 50,17-Jul-20,10752,10933.45,10749.65,10901.7,17/07/2020
His63865831593827869200,,Nifty 50,20-Jul-20,10999.45,11037.9,10953,11022.2,20/07/2020
His63865831593827869200,,Nifty 50,21-Jul-20,11126.1,11179.55,11113.25,11162.25,21/07/2020
His63865831593827869200,,Nifty 50,22-Jul-20,11231.2,11238.1,11056.55,11132.6,22/07/2020
His63865831593827869200,,Nifty 50,23-Jul-20,11135,11239.8,11103.15,11215.45,23/07/2020
His63865831593827869200,,Nifty 50,24-Jul-20,11149.95,11225.4,11090.3,11194.15,24/07/2020
His63865831593827869200,,Nifty 50,27-Jul-20,11225,11225,11087.85,11131.8,27/07/2020
His63865831593827869200,,Nifty 50,28-Jul-20,11154.1,11317.75,11151.4,11300.55,28/07/2020
His63865831593827869200,,Nifty 50,29-Jul-20,11276.9,11341.4,11149.75,11202.85,29/07/2020
His63865831593827869200,,Nifty 50,30-Jul-20,11254.3,11299.95,11084.95,11102.15,30/07/2020
His63865831593827869200,,Nifty 50,31-Jul-20,11139.5,11150.4,11026.65,11073.45,31/07/2020
His63865831593827869200,,Nifty 50,3-Aug-20,11057.55,11058.05,10882.25,10891.6,3/8/2020
His63865831593827869200,,Nifty 50,4-Aug-20,10946.65,11112.25,10908.1,11095.25,4/8/2020
His63865831593827869200,,Nifty 50,5-Aug-20,11155.75,11225.65,11064.05,11101.65,5/8/2020
His63865831593827869200,,Nifty 50,6-Aug-20,11185.7,11256.8,11127.3,11200.15,6/8/2020
His63865831593827869200,,Nifty 50,7-Aug-20,11186.65,11231.9,11142.05,11214.05,7/8/2020
His63865831593827869200,,Nifty 50,10-Aug-20,11270.25,11337.3,11238,11270.15,10/8/2020
His63865831593827869200,,Nifty 50,11-Aug-20,11322.25,11373.6,11299.15,11322.5,11/8/2020
His63865831593827869200,,Nifty 50,12-Aug-20,11289,11322,11242.65,11308.4,12/8/2020
His63865831593827869200,,Nifty 50,13-Aug-20,11334.85,11359.3,11269.95,11300.45,13/08/2020
His63865831593827869200,,Nifty 50,14-Aug-20,11353.3,11366.25,11111.45,11178.4,14/08/2020
His63865831593827869200,,Nifty 50,17-Aug-20,11248.9,11267.1,11144.5,11247.1,17/08/2020
His63865831593827869200,,Nifty 50,18-Aug-20,11259.8,11401.7,11253.15,11385.35,18/08/2020
His63865831593827869200,,Nifty 50,19-Aug-20,11452.15,11460.35,11394.1,11408.4,19/08/2020
His63865831593827869200,,Nifty 50,20-Aug-20,11317.45,11361.45,11289.8,11312.2,20/08/2020
His63865831593827869200,,Nifty 50,21-Aug-20,11409.65,11418.5,11362.2,11371.6,21/08/2020
His63865831593827869200,,Nifty 50,24-Aug-20,11412,11497.25,11410.65,11466.45,24/08/2020
His63865831593827869200,,Nifty 50,25-Aug-20,11513.1,11525.9,11423.35,11472.25,25/08/2020
His63865831593827869200,,Nifty 50,26-Aug-20,11512.85,11561.75,11461.85,11549.6,26/08/2020
His63865831593827869200,,Nifty 50,27-Aug-20,11609.3,11617.35,11540.6,11559.25,27/08/2020
His63865831593827869200,,Nifty 50,28-Aug-20,11602.95,11686.05,11589.4,11647.6,28/08/2020
His63865831593827869200,,Nifty 50,31-Aug-20,11777.55,11794.25,11325.85,11387.5,31/08/2020
His63865831593827869200,,Nifty 50,1-Sep-20,11464.3,11553.55,11366.9,11470.25,1/9/2020
His63865831593827869200,,Nifty 50,2-Sep-20,11478.55,11554.75,11430.4,11535,2/9/2020
His63865831593827869200,,Nifty 50,3-Sep-20,11566.2,11584.95,11507.65,11527.45,3/9/2020
His63865831593827869200,,Nifty 50,4-Sep-20,11354.4,11452.05,11303.65,11333.85,4/9/2020
His63865831593827869200,,Nifty 50,7-Sep-20,11359.6,11381.15,11251.7,11355.05,7/9/2020
His63865831593827869200,,Nifty 50,8-Sep-20,11378.55,11437.25,11290.45,11317.35,8/9/2020
His63865831593827869200,,Nifty 50,9-Sep-20,11218.6,11298.15,11185.15,11278,9/9/2020
His63865831593827869200,,Nifty 50,10-Sep-20,11363.3,11464.05,11327.4,11449.25,10/9/2020
His63865831593827869200,,Nifty 50,11-Sep-20,11447.8,11493.5,11419.9,11464.45,11/9/2020
His63865831593827869200,,Nifty 50,14-Sep-20,11540.15,11568.9,11383.55,11440.05,14/09/2020
His63865831593827869200,,Nifty 50,15-Sep-20,11487.2,11535.95,11442.25,11521.8,15/09/2020
His63865831593827869200,,Nifty 50,16-Sep-20,11538.45,11618.1,11516.75,11604.55,16/09/2020
His63865831593827869200,,Nifty 50,17-Sep-20,11539.4,11587.2,11498.5,11516.1,17/09/2020
His63865831593827869200,,Nifty 50,18-Sep-20,11584.1,11584.1,11446.1,11504.95,18/09/2020
His63865831593827869200,,Nifty 50,21-Sep-20,11503.8,11535.25,11218.5,11250.55,21/09/2020
His63865831593827869200,,Nifty 50,22-Sep-20,11301.75,11302.2,11084.65,11153.65,22/09/2020
His63865831593827869200,,Nifty 50,23-Sep-20,11258.75,11259.55,11024.4,11131.85,23/09/2020
His63865831593827869200,,Nifty 50,24-Sep-20,11011,11015.3,10790.2,10805.55,24/09/2020
His63865831593827869200,,Nifty 50,25-Sep-20,10910.4,11072.6,10854.85,11050.25,25/09/2020
His63865831593827869200,,Nifty 50,28-Sep-20,11140.85,11239.35,11099.85,11227.55,28/09/2020
His63865831593827869200,,Nifty 50,29-Sep-20,11288.6,11305.4,11181,11222.4,29/09/2020
His63865831593827869200,,Nifty 50,30-Sep-20,11244.45,11295.4,11184.55,11247.55,30/09/2020
His63865831593827869200,,Nifty 50,1-Oct-20,11364.45,11428.6,11347.05,11416.95,1/10/2020
His63865831593827869200,,Nifty 50,5-Oct-20,11487.8,11578.05,11452.3,11503.35,5/10/2020
His63865831593827869200,,Nifty 50,6-Oct-20,11603.45,11680.3,11564.3,11662.4,6/10/2020
His63865831593827869200,,Nifty 50,7-Oct-20,11679.25,11763.05,11629.35,11738.85,7/10/2020
His63865831593827869200,,Nifty 50,8-Oct-20,11835.4,11905.7,11791.15,11834.6,8/10/2020
His63865831593827869200,,Nifty 50,9-Oct-20,11852.05,11938.6,11805.2,11914.2,9/10/2020
His63865831593827869200,,Nifty 50,12-Oct-20,11973.55,12022.05,11867.2,11930.95,12/10/2020
His63865831593827869200,,Nifty 50,13-Oct-20,11934.65,11988.2,11888.9,11934.5,13/10/2020
His63865831593827869200,,Nifty 50,14-Oct-20,11917.4,11997.2,11822.15,11971.05,14/10/2020
His63865831593827869200,,Nifty 50,15-Oct-20,12023.45,12025.45,11661.3,11680.35,15/10/2020
His63865831593827869200,,Nifty 50,16-Oct-20,11727.4,11789.75,11667.85,11762.45,16/10/2020
His63865831593827869200,,Nifty 50,19-Oct-20,11879.2,11898.25,11820.4,11873.05,19/10/2020
His63865831593827869200,,Nifty 50,20-Oct-20,11861,11949.25,11837.25,11896.8,20/10/2020
His63865831593827869200,,Nifty 50,21-Oct-20,11958.55,12018.65,11775.75,11937.65,21/10/2020
His63865831593827869200,,Nifty 50,22-Oct-20,11890,11939.55,11823.45,11896.45,22/10/2020
His63865831593827869200,,Nifty 50,23-Oct-20,11957.9,11974.55,11908.75,11930.35,23/10/2020
His63865831593827869200,,Nifty 50,26-Oct-20,11937.4,11942.85,11711.7,11767.75,26/10/2020
His63865831593827869200,,Nifty 50,27-Oct-20,11807.1,11899.05,11723,11889.4,27/10/2020
His63865831593827869200,,Nifty 50,28-Oct-20,11922.6,11929.4,11684.85,11729.6,28/10/2020
His63865831593827869200,,Nifty 50,29-Oct-20,11633.3,11744.15,11606.45,11670.8,29/10/2020
His63865831593827869200,,Nifty 50,30-Oct-20,11678.45,11748.95,11535.45,11642.4,30/10/2020
His63865831593827869200,,Nifty 50,2-Nov-20,11697.35,11725.65,11557.4,11669.15,2/11/2020
His63865831593827869200,,Nifty 50,3-Nov-20,11734.45,11836.2,11723.3,11813.5,3/11/2020
His63865831593827869200,,Nifty 50,4-Nov-20,11783.35,11929.65,11756.4,11908.5,4/11/2020
His63865831593827869200,,Nifty 50,5-Nov-20,12062.4,12131.1,12027.6,12120.3,5/11/2020
His63865831593827869200,,Nifty 50,6-Nov-20,12156.65,12280.4,12131.85,12263.55,6/11/2020
His63865831593827869200,,Nifty 50,9-Nov-20,12399.4,12474.05,12367.35,12461.05,9/11/2020
His63865831593827869200,,Nifty 50,10-Nov-20,12556.4,12643.9,12475.25,12631.1,10/11/2020
His63865831593827869200,,Nifty 50,11-Nov-20,12680.6,12769.75,12571.1,12749.15,11/11/2020
His63865831593827869200,,Nifty 50,12-Nov-20,12702.15,12741.15,12624.85,12690.8,12/11/2020
His63865831593827869200,,Nifty 50,13-Nov-20,12659.7,12735.95,12607.7,12719.95,13/11/2020
His63865831593827869200,,Nifty 50,14-Nov-20,12823.35,12828.7,12749.45,12780.25,14/11/2020
His63865831593827869200,,Nifty 50,17-Nov-20,12932.5,12934.05,12797.1,12874.2,17/11/2020
His63865831593827869200,,Nifty 50,18-Nov-20,12860.1,12948.85,12819.35,12938.25,18/11/2020
His63865831593827869200,,Nifty 50,19-Nov-20,12839.5,12963,12745.75,12771.7,19/11/2020
His63865831593827869200,,Nifty 50,20-Nov-20,12813.4,12892.45,12730.25,12859.05,20/11/2020
His63865831593827869200,,Nifty 50,23-Nov-20,12960.3,12968.85,12825.7,12926.45,23/11/2020
His63865831593827869200,,Nifty 50,24-Nov-20,13002.6,13079.1,12978,13055.15,24/11/2020
His63865831593827869200,,Nifty 50,25-Nov-20,13130,13145.85,12833.65,12858.4,25/11/2020
His63865831593827869200,,Nifty 50,26-Nov-20,12906.45,13018,12790.4,12987,26/11/2020
His63865831593827869200,,Nifty 50,27-Nov-20,13012.05,13035.3,12914.3,12968.95,27/11/2020
His63865831593827869200,,Nifty 50,1-Dec-20,13062.2,13128.4,12962.8,13109.05,1/12/2020
His63865831593827869200,,Nifty 50,2-Dec-20,13121.4,13128.5,12983.55,13113.75,2/12/2020
His63865831593827869200,,Nifty 50,3-Dec-20,13215.3,13216.6,13107.9,13133.9,3/12/2020
His63865831593827869200,,Nifty 50,4-Dec-20,13177.4,13280.05,13152.85,13258.55,4/12/2020
His63865831593827869200,,Nifty 50,7-Dec-20,13264.85,13366.65,13241.95,13355.75,7/12/2020
His63865831593827869200,,Nifty 50,8-Dec-20,13393.85,13435.45,13311.05,13392.95,8/12/2020
His63865831593827869200,,Nifty 50,9-Dec-20,13458.1,13548.9,13449.6,13529.1,9/12/2020
His63865831593827869200,,Nifty 50,10-Dec-20,13488.5,13503.55,13399.3,13478.3,10/12/2020
His63865831593827869200,,Nifty 50,11-Dec-20,13512.3,13579.35,13402.85,13513.85,11/12/2020
His63865831593827869200,,Nifty 50,14-Dec-20,13571.45,13597.5,13472.45,13558.15,14/12/2020
His63865831593827869200,,Nifty 50,15-Dec-20,13547.2,13589.65,13447.05,13567.85,15/12/2020
His63865831593827869200,,Nifty 50,16-Dec-20,13663.1,13692.35,13606.45,13682.7,16/12/2020
His63865831593827869200,,Nifty 50,17-Dec-20,13713.55,13773.25,13673.55,13740.7,17/12/2020
His63865831593827869200,,Nifty 50,18-Dec-20,13764.4,13772.85,13658.6,13760.55,18/12/2020
His63865831593827869200,,Nifty 50,21-Dec-20,13741.9,13777.5,13131.45,13328.4,21/12/2020
His63865831593827869200,,Nifty 50,22-Dec-20,13373.65,13492.05,13192.9,13466.3,22/12/2020
His63865831593827869200,,Nifty 50,23-Dec-20,13473.5,13619.45,13432.2,13601.1,23/12/2020
His63865831593827869200,,Nifty 50,24-Dec-20,13672.15,13771.75,13626.9,13749.25,24/12/2020
His63865831593827869200,,Nifty 50,28-Dec-20,13815.15,13885.3,13811.55,13873.2,28/12/2020
His63865831593827869200,,Nifty 50,29-Dec-20,13910.35,13967.6,13859.9,13932.6,29/12/2020
His63865831593827869200,,Nifty 50,30-Dec-20,13980.9,13997,13864.95,13981.95,30/12/2020
His63865831593827869200,,Nifty 50,31-Dec-20,13970,14024.85,13936.45,13981.75,31/12/2020
His63865831593827869200,,Nifty 50,1-Jan-21,13996.1,14049.85,13991.35,14018.5,1/1/2021
His63865831593827869200,,Nifty 50,4-Jan-21,14104.35,14147.95,13953.75,14132.9,4/1/2021
His63865831593827869200,,Nifty 50,5-Jan-21,14075.15,14215.6,14048.15,14199.5,5/1/2021
His63865831593827869200,,Nifty 50,6-Jan-21,14240.95,14244.15,14039.9,14146.25,6/1/2021
His63865831593827869200,,Nifty 50,7-Jan-21,14253.75,14256.25,14123.1,14137.35,7/1/2021
His63865831593827869200,,Nifty 50,8-Jan-21,14258.4,14367.3,14221.65,14347.25,8/1/2021
His63865831593827869200,,Nifty 50,11-Jan-21,14474.05,14498.2,14383.1,14484.75,11/1/2021
His63865831593827869200,,Nifty 50,12-Jan-21,14473.8,14590.65,14432.85,14563.45,12/1/2021
His63865831593827869200,,Nifty 50,13-Jan-21,14639.8,14653.35,14435.7,14564.85,13/01/2021
His63865831593827869200,,Nifty 50,14-Jan-21,14550.05,14617.8,14471.5,14595.6,14/01/2021
His63865831593827869200,,Nifty 50,15-Jan-21,14594.35,14617.45,14357.85,14433.7,15/01/2021
His63865831593827869200,,Nifty 50,18-Jan-21,14453.3,14459.15,14222.8,14281.3,18/01/2021
His63865831593827869200,,Nifty 50,19-Jan-21,14371.65,14546.05,14350.85,14521.15,19/01/2021
His63865831593827869200,,Nifty 50,20-Jan-21,14538.3,14666.45,14517.55,14644.7,20/01/2021
His63865831593827869200,,Nifty 50,21-Jan-21,14730.95,14753.55,14517.25,14590.35,21/01/2021
His63865831593827869200,,Nifty 50,22-Jan-21,14583.4,14619.9,14357.75,14371.9,22/01/2021
His63865831593827869200,,Nifty 50,25-Jan-21,14477.8,14491.1,14218.6,14238.9,25/01/2021
His63865831593827869200,,Nifty 50,27-Jan-21,14237.95,14237.95,13929.3,13967.5,27/01/2021
His63865831593827869200,,Nifty 50,28-Jan-21,13810.4,13898.25,13713.25,13817.55,28/01/2021
His63865831593827869200,,Nifty 50,29-Jan-21,13946.6,13966.85,13596.75,13634.6,29/01/2021
His63865831593827869200,,Nifty 50,1-Feb-21,13758.6,14336.35,13661.75,14281.2,1/2/2021
His63865831593827869200,,Nifty 50,2-Feb-21,14481.1,14731.7,14469.15,14647.85,2/2/2021
His63865831593827869200,,Nifty 50,3-Feb-21,14754.9,14868.85,14574.15,14789.95,3/2/2021
His63865831593827869200,,Nifty 50,4-Feb-21,14789.05,14913.7,14714.75,14895.65,4/2/2021
His63865831593827869200,,Nifty 50,5-Feb-21,14952.6,15014.65,14864.75,14924.25,5/2/2021
His63865831593827869200,,Nifty 50,8-Feb-21,15064.3,15159.9,15041.05,15115.8,8/2/2021
His63865831593827869200,,Nifty 50,9-Feb-21,15164.15,15257.1,15064.3,15109.3,9/2/2021
His63865831593827869200,,Nifty 50,10-Feb-21,15119.05,15168.25,14977.2,15106.5,10/2/2021
His63865831593827869200,,Nifty 50,11-Feb-21,15073.25,15188.5,15065.4,15173.3,11/2/2021
His63865831593827869200,,Nifty 50,12-Feb-21,15186.2,15243.5,15081,15163.3,12/2/2021
His63865831593827869200,,Nifty 50,15-Feb-21,15270.3,15340.15,15243.4,15314.7,15/02/2021
His63865831593827869200,,Nifty 50,16-Feb-21,15371.45,15431.75,15242.2,15313.45,16/02/2021
His63865831593827869200,,Nifty 50,17-Feb-21,15279.9,15314.3,15170.75,15208.9,17/02/2021
His63865831593827869200,,Nifty 50,18-Feb-21,15238.7,15250.75,15078.05,15118.95,18/02/2021
His63865831593827869200,,Nifty 50,19-Feb-21,15074.8,15144.05,14898.2,14981.75,19/02/2021
His63865831593827869200,,Nifty 50,22-Feb-21,14999.05,15010.1,14635.05,14675.7,22/02/2021
His63865831593827869200,,Nifty 50,23-Feb-21,14782.25,14854.5,14651.85,14707.8,23/02/2021
His63865831593827869200,,Nifty 50,24-Feb-21,14729.15,15008.8,14723.05,14982,24/02/2021
His63865831593827869200,,Nifty 50,25-Feb-21,15079.85,15176.5,15065.35,15097.35,25/02/2021
His63865831593827869200,,Nifty 50,26-Feb-21,14888.6,14919.45,14467.75,14529.15,26/02/2021
His63865831593827869200,,Nifty 50,1-Mar-21,14702.5,14806.8,14638.55,14761.55,1/3/2021
His63865831593827869200,,Nifty 50,2-Mar-21,14865.3,14959.1,14760.8,14919.1,2/3/2021
His63865831593827869200,,Nifty 50,3-Mar-21,15064.4,15273.15,14995.8,15245.6,3/3/2021
His63865831593827869200,,Nifty 50,4-Mar-21,15026.75,15202.35,14980.2,15080.75,4/3/2021
His63865831593827869200,,Nifty 50,5-Mar-21,14977.95,15092.35,14862.1,14938.1,5/3/2021
